Evaluation_ID,Date,Agent,Team,Supervisor,Process,Evaluation_Score,Errors,Critical_Error,Customer_Satisfaction,Resolution_Time_Min,Status
100261,2026-07-05,Agent 046,Team B,Supervisor 3,General Inquiry,86.6,1,Yes,4.5,9.8,Pass
100262,2026-02-21,Agent 002,Team D,Supervisor 4,General Inquiry,100.0,1,No,4.4,2.0,Pass
100263,2026-01-12,Agent 050,Team B,Supervisor 2,Billing,76.1,2,No,4.5,11.3,Fail
100264,2026-02-08,Agent 001,Team D,Supervisor 2,Technical Support,87.2,0,No,4.1,10.4,Pass
100265,2026-05-10,Agent 013,Team C,Supervisor 1,General Inquiry,82.5,1,No,3.7,11.0,Fail
100266,2026-05-11,Agent 070,Team D,Supervisor 5,Verification,93.4,2,Yes,4.5,8.9,Pass
100267,2026-04-23,Agent 022,Team C,Supervisor 1,Technical Support,84.4,3,No,4.4,8.4,Fail
100268,2026-04-11,Agent 017,Team A,Supervisor 2,Retention,99.0,1,No,4.2,9.3,Pass
100269,2026-04-23,Agent 059,Team B,Supervisor 3,Retention,91.0,0,No,4.6,9.6,Pass
100270,2026-07-03,Agent 086,Team B,Supervisor 4,General Inquiry,99.1,1,No,4.5,10.1,Pass
100271,2026-03-22,Agent 070,Team E,Supervisor 1,Billing,94.0,0,No,4.9,9.4,Pass
100272,2026-07-06,Agent 003,Team D,Supervisor 2,Technical Support,90.7,1,No,4.2,17.3,Pass
100273,2026-04-23,Agent 070,Team D,Supervisor 3,General Inquiry,81.9,0,No,4.0,9.8,Fail
100274,2026-01-02,Agent 081,Team B,Supervisor 2,General Inquiry,90.1,0,No,3.9,7.7,Pass
100275,2026-05-10,Agent 099,Team D,Supervisor 1,Technical Support,99.7,2,No,3.3,10.1,Pass
100276,2026-08-08,Agent 049,Team A,Supervisor 5,Billing,100.0,3,No,4.3,2.0,Pass
100277,2026-02-23,Agent 050,Team A,Supervisor 2,Technical Support,89.9,0,No,4.5,12.5,Pass
100278,2026-03-28,Agent 035,Team B,Supervisor 3,Billing,83.6,0,No,3.5,3.3,Fail
100279,2026-08-17,Agent 023,Team D,Supervisor 2,Retention,98.5,1,No,4.1,6.7,Pass
100280,2026-08-12,Agent 072,Team C,Supervisor 1,Technical Support,92.1,1,No,4.4,14.3,Pass
100281,2026-08-13,Agent 007,Team C,Supervisor 4,Verification,95.5,2,No,4.2,12.4,Pass
100282,2026-05-09,Agent 050,Team E,Supervisor 4,Billing,100.0,3,No,4.4,10.9,Pass
100283,2026-05-27,Agent 010,Team C,Supervisor 2,General Inquiry,96.6,1,No,4.7,10.3,Pass
100284,2026-05-06,Agent 090,Team D,Supervisor 4,Retention,78.7,2,No,4.7,11.5,Fail
100285,2026-05-10,Agent 055,Team E,Supervisor 4,Billing,99.6,2,No,4.5,12.7,Pass
100286,2026-02-22,Agent 074,Team C,Supervisor 4,General Inquiry,88.4,4,No,3.5,10.6,Pass
100287,2026-06-21,Agent 019,Team D,Supervisor 1,Technical Support,82.9,1,No,3.2,8.9,Fail
100288,2026-08-06,Agent 023,Team C,Supervisor 5,Technical Support,85.4,3,No,4.5,7.5,Pass
100289,2026-06-09,Agent 095,Team A,Supervisor 1,General Inquiry,93.8,0,No,4.8,5.1,Pass
100290,2026-07-17,Agent 064,Team E,Supervisor 1,Retention,91.7,2,No,4.1,10.0,Pass
100291,2026-06-09,Agent 033,Team E,Supervisor 5,Verification,86.0,1,No,3.3,12.0,Pass
100292,2026-03-09,Agent 066,Team C,Supervisor 3,Billing,81.5,0,No,4.3,8.4,Fail
100293,2026-07-02,Agent 092,Team C,Supervisor 3,Verification,86.4,0,No,4.0,10.4,Pass
100294,2026-07-22,Agent 096,Team C,Supervisor 5,Technical Support,91.0,0,No,3.9,8.5,Pass
100295,2026-07-03,Agent 097,Team E,Supervisor 1,Technical Support,100.0,1,No,4.6,11.6,Pass
100296,2026-05-03,Agent 009,Team E,Supervisor 5,Billing,100.0,1,No,3.7,6.7,Pass
100297,2026-05-25,Agent 029,Team A,Supervisor 3,General Inquiry,90.6,0,No,4.5,13.1,Pass
100298,2026-02-07,Agent 079,Team D,Supervisor 5,Verification,100.0,1,No,4.2,5.4,Pass
100299,2026-01-24,Agent 018,Team D,Supervisor 5,General Inquiry,91.6,0,No,3.9,8.7,Pass
100300,2026-03-10,Agent 082,Team A,Supervisor 3,General Inquiry,100.0,1,No,4.3,11.8,Pass
100301,2026-04-26,Agent 071,Team C,Supervisor 4,General Inquiry,94.7,3,No,4.3,10.9,Pass
100302,2026-04-08,Agent 078,Team A,Supervisor 5,Technical Support,94.6,0,No,3.8,11.9,Pass
100303,2026-07-17,Agent 029,Team E,Supervisor 2,General Inquiry,97.2,0,No,3.6,11.5,Pass
100304,2026-08-02,Agent 083,Team A,Supervisor 3,Verification,86.4,1,No,4.2,10.8,Pass
100305,2026-05-19,Agent 061,Team E,Supervisor 3,Billing,100.0,1,No,4.5,8.1,Pass
100306,2026-08-28,Agent 005,Team E,Supervisor 2,Verification,89.3,3,No,3.7,6.8,Pass
100307,2026-05-24,Agent 069,Team A,Supervisor 3,Verification,88.3,1,No,4.0,10.6,Pass
100308,2026-04-07,Agent 056,Team D,Supervisor 1,Retention,96.6,0,No,4.3,11.1,Pass
100309,2026-07-20,Agent 052,Team C,Supervisor 3,Billing,78.8,0,No,3.7,6.5,Fail
100310,2026-05-04,Agent 015,Team E,Supervisor 2,Billing,91.1,2,No,4.6,10.5,Pass
100311,2026-07-06,Agent 090,Team D,Supervisor 3,Technical Support,87.1,1,No,3.7,13.1,Pass
100312,2026-03-11,Agent 088,Team D,Supervisor 4,Retention,80.5,1,No,4.1,7.5,Fail
100313,2026-07-27,Agent 083,Team E,Supervisor 3,Billing,88.9,2,No,4.3,7.2,Pass
100314,2026-04-03,Agent 020,Team A,Supervisor 1,General Inquiry,94.9,1,No,4.4,2.7,Pass
100315,2026-01-03,Agent 073,Team B,Supervisor 1,Technical Support,88.1,0,No,4.1,14.2,Pass
100316,2026-05-28,Agent 092,Team E,Supervisor 3,Retention,84.6,0,No,4.1,9.1,Fail
100317,2026-07-06,Agent 016,Team A,Supervisor 5,Retention,82.8,0,No,3.3,8.5,Fail
100318,2026-06-13,Agent 075,Team E,Supervisor 4,General Inquiry,100.0,2,No,4.1,4.2,Pass
100319,2026-05-27,Agent 098,Team D,Supervisor 3,General Inquiry,100.0,4,No,4.6,6.3,Pass
100320,2026-03-31,Agent 025,Team C,Supervisor 4,General Inquiry,85.6,1,No,3.9,11.7,Pass
100321,2026-07-14,Agent 057,Team B,Supervisor 1,Retention,79.4,1,No,2.6,9.4,Fail
100322,2026-05-27,Agent 021,Team A,Supervisor 5,Verification,86.3,2,No,4.5,6.5,Pass
100323,2026-05-28,Agent 005,Team A,Supervisor 3,Verification,83.9,4,No,4.6,7.2,Fail
100324,2026-04-06,Agent 075,Team C,Supervisor 4,General Inquiry,90.1,3,No,4.5,7.5,Pass
100325,2026-07-18,Agent 009,Team E,Supervisor 2,Technical Support,87.3,1,No,4.8,8.7,Pass
100326,2026-02-21,Agent 011,Team C,Supervisor 3,Verification,92.7,1,No,4.2,11.6,Pass
100327,2026-08-21,Agent 065,Team C,Supervisor 2,Verification,88.6,0,No,3.8,11.1,Pass
100328,2026-06-10,Agent 063,Team B,Supervisor 1,General Inquiry,88.7,2,No,3.9,7.8,Pass
100329,2026-06-17,Agent 026,Team A,Supervisor 5,Technical Support,100.0,2,No,4.3,15.3,Pass
100330,2026-05-08,Agent 074,Team E,Supervisor 5,Verification,99.5,1,No,4.5,9.1,Pass
100331,2026-02-08,Agent 019,Team A,Supervisor 3,Verification,88.8,2,No,4.1,13.4,Pass
100332,2026-03-23,Agent 016,Team B,Supervisor 5,General Inquiry,91.2,0,No,4.5,7.0,Pass
100333,2026-04-14,Agent 056,Team D,Supervisor 3,Billing,100.0,1,No,4.9,9.0,Pass
100334,2026-05-09,Agent 068,Team C,Supervisor 4,Retention,79.8,0,No,3.2,12.6,Fail
100335,2026-01-11,Agent 078,Team B,Supervisor 4,Billing,81.4,3,No,4.5,6.8,Fail
100336,2026-08-08,Agent 030,Team E,Supervisor 4,Retention,91.6,1,No,3.8,10.7,Pass
100337,2026-07-04,Agent 007,Team D,Supervisor 3,General Inquiry,93.9,0,No,3.2,12.1,Pass
100338,2026-08-05,Agent 012,Team B,Supervisor 2,Technical Support,80.5,4,No,4.1,8.9,Fail
100339,2026-06-27,Agent 024,Team E,Supervisor 1,General Inquiry,99.9,1,No,4.4,6.5,Pass
100340,2026-05-31,Agent 022,Team A,Supervisor 2,Billing,100.0,2,No,4.0,12.3,Pass
100341,2026-06-08,Agent 047,Team C,Supervisor 2,Retention,80.9,1,No,3.8,8.0,Fail
100342,2026-08-10,Agent 030,Team E,Supervisor 5,Verification,91.4,1,No,4.1,9.6,Pass
100343,2026-02-11,Agent 060,Team E,Supervisor 2,Billing,88.3,1,No,4.2,9.4,Pass
100344,2026-04-09,Agent 039,Team B,Supervisor 3,General Inquiry,87.1,0,No,4.3,9.3,Pass
100345,2026-01-07,Agent 020,Team A,Supervisor 5,General Inquiry,85.8,2,No,4.8,4.9,Pass
100346,2026-05-24,Agent 026,Team C,Supervisor 5,Retention,90.1,2,No,4.3,9.8,Pass
100347,2026-03-31,Agent 049,Team E,Supervisor 2,Verification,97.1,0,No,4.4,12.7,Pass
100348,2026-04-22,Agent 069,Team D,,Verification,89.5,0,No,4.3,7.7,Pass
100349,2026-03-01,Agent 042,Team D,Supervisor 5,Verification,97.3,1,No,4.2,5.0,Pass
100350,2026-04-23,Agent 006,Team B,Supervisor 4,Billing,90.0,3,No,3.9,4.9,Pass
100351,2026-01-02,Agent 053,Team D,Supervisor 5,Billing,85.3,2,No,4.4,4.7,Pass
100352,2026-05-09,Agent 034,Team E,Supervisor 1,Verification,93.5,0,No,4.0,10.1,Pass
100353,2026-02-17,Agent 069,Team B,Supervisor 2,General Inquiry,77.5,0,No,3.6,11.2,Fail
100354,2026-05-20,Agent 010,Team B,Supervisor 4,Technical Support,82.9,0,No,3.7,12.5,Fail
100355,2026-07-16,Agent 028,Team C,Supervisor 2,Verification,100.0,2,No,4.2,4.4,Pass
100356,2026-02-06,Agent 003,Team B,Supervisor 1,Retention,82.1,2,No,3.5,15.4,Fail
100357,2026-06-09,Agent 077,Team C,Supervisor 2,General Inquiry,93.6,1,No,4.7,7.4,Pass
100358,2026-01-09,Agent 048,Team A,Supervisor 4,Billing,82.9,1,No,4.1,3.5,Fail
100359,2026-08-21,Agent 066,Team B,Supervisor 1,Retention,78.0,1,No,4.8,9.8,Fail
100360,2026-04-09,Agent 035,Team E,Supervisor 4,General Inquiry,100.0,0,No,4.3,7.2,Pass
100361,2026-05-27,Agent 052,Team C,Supervisor 1,Verification,89.2,2,No,4.1,9.6,Pass
100362,2026-02-17,Agent 062,Team E,Supervisor 1,Billing,91.2,3,No,4.2,8.3,Pass
100363,2026-07-27,Agent 052,Team D,Supervisor 5,Verification,83.2,2,No,3.2,9.8,Fail
100364,2026-05-11,Agent 047,Team B,Supervisor 4,Verification,82.5,1,No,4.4,5.9,Fail
100365,2026-05-28,Agent 054,Team B,Supervisor 1,Retention,85.4,1,No,4.0,8.2,Pass
100366,2026-06-01,Agent 028,Team D,Supervisor 1,Verification,81.4,3,No,3.8,9.2,Fail
100367,2026-02-23,Agent 023,Team B,Supervisor 3,Technical Support,91.7,1,No,4.2,7.4,Pass
100368,2026-04-30,Agent 087,Team E,Supervisor 4,Technical Support,91.2,1,No,3.8,8.0,Pass
100369,2026-06-10,Agent 035,Team A,Supervisor 3,Technical Support,88.0,2,No,3.5,7.4,Pass
100370,2026-06-01,Agent 032,Team A,Supervisor 1,General Inquiry,87.4,1,No,3.4,9.5,Pass
100371,2026-04-26,Agent 002,Team B,Supervisor 3,Technical Support,83.6,2,No,4.1,8.3,Fail
100372,2026-03-16,Agent 016,Team D,Supervisor 2,General Inquiry,88.5,3,No,4.4,9.7,Pass
100373,2026-04-23,Agent 016,Team E,Supervisor 4,Retention,95.2,2,No,4.1,14.2,Pass
100374,2026-07-19,Agent 051,Team A,Supervisor 4,Technical Support,100.0,1,No,4.1,14.4,Pass
100375,2026-06-13,Agent 067,Team C,Supervisor 2,Verification,94.0,0,No,4.0,7.5,Pass
100376,2026-06-15,Agent 092,Team A,Supervisor 2,Technical Support,92.5,0,No,3.4,12.5,Pass
100377,2026-04-14,Agent 093,Team C,Supervisor 3,Retention,89.5,0,No,3.8,7.5,Pass
100378,2026-03-25,Agent 054,Team A,,General Inquiry,99.1,1,No,4.5,6.7,Pass
100379,2026-08-15,Agent 020,Team C,Supervisor 1,Billing,81.9,0,No,3.9,5.2,Fail
100380,2026-04-22,Agent 100,Team C,Supervisor 2,General Inquiry,89.6,1,No,3.5,8.0,Pass
100381,2026-08-05,Agent 033,Team A,Supervisor 3,Verification,89.9,0,No,4.0,10.4,Pass
100382,2026-04-09,Agent 086,Team D,Supervisor 5,Verification,83.9,2,No,4.2,8.5,Fail
100383,2026-06-02,Agent 008,Team C,Supervisor 4,General Inquiry,91.9,2,No,4.5,8.1,Pass
100384,2026-04-03,Agent 024,Team D,Supervisor 2,Billing,76.0,1,No,3.5,10.2,Fail
100385,2026-05-26,Agent 053,Team C,Supervisor 5,General Inquiry,94.5,0,No,4.8,8.7,Pass
100386,2026-05-08,Agent 064,Team D,Supervisor 2,General Inquiry,100.0,0,No,4.1,7.5,Pass
100387,2026-04-20,Agent 058,Team C,Supervisor 1,Billing,91.5,0,No,4.3,7.2,Pass
100388,2026-03-23,Agent 037,Team E,Supervisor 4,Technical Support,94.1,1,No,4.7,8.2,Pass
100389,2026-07-13,Agent 084,Team E,Supervisor 4,Verification,83.9,2,Yes,4.7,8.7,Fail
100390,2026-02-23,Agent 012,Team D,Supervisor 5,General Inquiry,85.7,1,No,4.5,7.9,Pass
100391,2026-06-12,Agent 084,Team E,Supervisor 2,Verification,86.4,3,No,4.0,10.3,Pass
100392,2026-07-27,Agent 084,Team E,Supervisor 1,Verification,84.5,2,No,4.0,9.1,Fail
100393,2026-07-08,Agent 004,Team B,Supervisor 1,General Inquiry,90.8,3,No,4.0,10.0,Pass
100394,2026-06-18,Agent 094,Team E,Supervisor 3,Retention,90.1,2,No,4.7,11.8,Pass
100395,2026-08-16,Agent 031,Team B,Supervisor 3,Retention,82.8,0,No,4.5,9.2,Fail
100396,2026-06-10,Agent 086,Team A,Supervisor 1,Verification,100.0,2,No,4.6,7.1,Pass
100397,2026-03-09,Agent 079,Team E,Supervisor 1,Retention,90.0,0,No,3.7,8.8,Pass
100398,2026-02-02,Agent 038,Team B,Supervisor 5,Billing,88.2,2,No,4.2,6.9,Pass
100399,2026-05-22,Agent 037,Team C,Supervisor 3,Retention,95.6,0,No,4.5,8.7,Pass
100400,2026-01-21,Agent 092,Team E,Supervisor 2,Verification,99.8,0,No,4.6,7.3,Pass
100401,2026-02-17,Agent 075,Team A,Supervisor 2,General Inquiry,94.7,0,No,4.3,6.3,Pass
100402,2026-05-28,Agent 014,Team B,Supervisor 3,Technical Support,89.1,0,No,4.2,7.4,Pass
100403,2026-05-08,Agent 075,Team D,Supervisor 2,Retention,83.2,1,No,4.1,12.3,Fail
100404,2026-05-16,Agent 073,Team D,Supervisor 5,Technical Support,88.1,1,No,3.9,9.0,Pass
100405,2026-05-15,Agent 024,Team E,Supervisor 2,General Inquiry,96.8,1,No,4.9,6.3,Pass
100406,2026-07-14,Agent 010,Team E,Supervisor 5,Billing,100.0,0,No,4.9,7.9,Pass
100407,2026-05-25,Agent 038,Team A,Supervisor 2,Billing,88.5,0,No,4.4,8.3,Pass
100408,2026-05-08,Agent 043,Team B,Supervisor 4,General Inquiry,88.0,2,No,3.9,8.3,Pass
100409,2026-02-02,Agent 037,Team D,Supervisor 2,Technical Support,89.2,0,No,3.7,10.9,Pass
100410,2026-06-25,Agent 042,Team D,Supervisor 2,Billing,100.0,0,No,4.0,7.6,Pass
100411,2026-07-23,Agent 032,Team B,Supervisor 3,Technical Support,90.3,0,No,3.2,8.5,Pass
100412,2026-07-06,Agent 084,Team B,Supervisor 2,General Inquiry,88.8,0,No,4.5,10.8,Pass
100413,2026-04-25,Agent 014,Team B,Supervisor 5,Technical Support,80.4,2,No,3.9,8.1,Fail
100414,2026-08-02,Agent 004,Team E,Supervisor 5,Technical Support,95.7,2,No,4.4,7.8,Pass
100415,2026-04-29,Agent 024,Team E,Supervisor 5,Technical Support,97.0,1,No,4.1,9.3,Pass
100416,2026-01-22,Agent 096,Team A,Supervisor 5,Technical Support,89.9,1,No,4.1,9.6,Pass
100417,2026-08-26,Agent 010,Team B,Supervisor 4,Retention,78.5,0,No,3.5,6.8,Fail
100418,2026-06-07,Agent 016,Team B,Supervisor 1,General Inquiry,79.3,0,No,4.1,5.4,Fail
100419,2026-02-07,Agent 039,Team E,Supervisor 3,Technical Support,86.3,2,No,3.7,8.8,Pass
100420,2026-08-18,Agent 096,Team E,Supervisor 3,Billing,94.5,1,No,4.1,6.5,Pass
100421,2026-04-19,Agent 018,Team D,Supervisor 1,General Inquiry,100.0,0,No,4.3,8.5,Pass
100422,2026-02-20,Agent 025,Team A,Supervisor 5,Verification,100.0,1,No,4.3,11.7,Pass
100423,2026-07-01,Agent 007,Team A,Supervisor 1,Billing,96.4,1,No,4.8,9.5,Pass
100424,2026-01-08,Agent 056,Team C,Supervisor 5,General Inquiry,98.8,3,No,4.5,12.0,Pass
100425,2026-01-27,Agent 047,Team E,Supervisor 3,Retention,96.3,0,No,3.3,9.1,Pass
100426,2026-01-27,Agent 082,Team A,Supervisor 5,General Inquiry,95.6,2,No,4.6,9.0,Pass
100427,2026-08-14,Agent 082,Team D,Supervisor 4,Billing,84.8,2,No,4.4,7.6,Fail
100428,2026-01-21,Agent 003,Team A,Supervisor 5,Technical Support,92.7,1,No,4.3,12.3,Pass
100429,2026-01-30,Agent 001,Team C,Supervisor 4,Retention,95.8,3,No,3.8,7.8,Pass
100430,2026-04-07,Agent 033,Team D,Supervisor 4,Technical Support,89.7,2,No,4.1,9.6,Pass
100431,2026-01-28,Agent 071,Team D,Supervisor 1,Billing,72.1,2,No,3.7,6.2,Fail
100432,2026-04-21,Agent 074,Team D,Supervisor 1,Verification,83.4,2,No,4.7,7.8,Fail
100433,2026-07-11,Agent 059,Team E,Supervisor 2,Verification,93.7,1,No,3.9,11.1,Pass
100434,2026-08-13,Agent 072,Team B,Supervisor 1,Verification,82.8,2,No,3.5,2.0,Fail
100435,2026-07-16,Agent 032,Team B,Supervisor 5,Billing,88.8,2,Yes,3.4,5.1,Pass
100436,2026-03-02,Agent 087,Team E,Supervisor 2,Verification,86.2,3,No,4.6,10.5,Pass
100437,2026-02-17,Agent 017,Team A,Supervisor 4,Verification,93.3,1,No,4.2,8.9,Pass
100438,2026-05-27,Agent 078,Team C,Supervisor 1,Billing,97.6,3,No,3.6,12.5,Pass
100439,2026-01-04,Agent 017,Team E,Supervisor 2,Technical Support,92.8,0,No,4.6,13.7,Pass
100440,2026-02-04,Agent 089,Team E,Supervisor 1,Technical Support,91.7,2,No,4.3,5.8,Pass
100441,2026-07-11,Agent 021,Team E,Supervisor 5,General Inquiry,100.0,1,No,4.3,8.8,Pass
100442,2026-02-18,Agent 055,Team A,Supervisor 3,Verification,82.2,0,No,3.7,6.3,Fail
100443,2026-01-17,Agent 006,Team E,Supervisor 2,Verification,89.5,0,No,4.7,6.0,Pass
100444,2026-06-21,Agent 084,Team E,Supervisor 1,Billing,80.2,4,No,4.5,12.3,Fail
100445,2026-08-08,Agent 049,Team D,Supervisor 2,Technical Support,89.5,0,No,3.6,8.2,Pass
100446,2026-06-07,Agent 084,Team B,Supervisor 3,Verification,91.3,1,No,4.5,10.3,Pass
100447,2026-08-09,Agent 026,Team C,Supervisor 1,Verification,89.5,6,No,4.4,8.5,Pass
100448,2026-02-15,Agent 032,Team D,Supervisor 2,Verification,81.0,4,No,4.5,9.5,Fail
100449,2026-04-27,Agent 072,Team E,Supervisor 5,Technical Support,100.0,1,No,4.7,12.5,Pass
100450,2026-01-06,Agent 044,Team B,Supervisor 1,Technical Support,87.4,2,No,4.2,12.4,Pass
100451,2026-04-09,Agent 059,Team B,Supervisor 5,Technical Support,79.9,4,No,4.1,9.3,Fail
100452,2026-05-04,Agent 029,Team D,Supervisor 2,General Inquiry,98.2,1,No,5.0,11.2,Pass
100453,2026-08-21,Agent 017,Team D,Supervisor 1,Technical Support,92.7,0,No,4.7,8.5,Pass
100454,2026-02-06,Agent 018,Team C,Supervisor 1,General Inquiry,100.0,1,No,4.5,5.2,Pass
100455,2026-01-24,Agent 040,Team C,Supervisor 1,Billing,88.2,1,No,4.0,9.0,Pass
100456,2026-04-03,Agent 063,Team D,Supervisor 5,Retention,96.6,1,No,3.9,10.4,Pass
100457,2026-08-29,Agent 082,Team A,Supervisor 3,General Inquiry,80.6,3,No,3.4,6.5,Fail
100458,2026-02-15,Agent 075,Team A,Supervisor 5,Verification,82.9,2,No,3.8,6.1,Fail
100459,2026-06-30,Agent 045,Team C,Supervisor 3,Verification,87.6,1,No,4.1,6.3,Pass
100460,2026-04-05,Agent 076,Team B,Supervisor 5,General Inquiry,89.3,1,No,4.2,9.0,Pass
100461,2026-04-09,Agent 079,Team D,Supervisor 1,Technical Support,88.7,1,No,4.0,11.8,Pass
100462,2026-07-07,Agent 090,Team D,Supervisor 4,Retention,88.0,2,No,3.9,10.3,Pass
100463,2026-08-13,Agent 003,Team D,Supervisor 5,Technical Support,89.6,1,No,4.4,9.8,Pass
100464,2026-04-26,Agent 003,Team E,Supervisor 1,Technical Support,97.7,2,No,4.3,11.3,Pass
100465,2026-07-10,Agent 038,Team A,Supervisor 3,Verification,88.8,1,No,4.4,11.4,Pass
100466,2026-08-01,Agent 099,Team B,Supervisor 5,Verification,83.1,1,No,3.6,9.9,Fail
100467,2026-06-09,Agent 073,Team B,Supervisor 3,Technical Support,88.0,3,No,4.3,13.2,Pass
100468,2026-08-03,Agent 040,Team D,Supervisor 5,General Inquiry,100.0,4,No,3.9,10.6,Pass
100469,2026-06-10,Agent 068,Team C,Supervisor 1,Technical Support,88.0,0,No,4.6,8.8,Pass
100470,2026-03-08,Agent 054,Team B,Supervisor 1,Retention,95.3,0,No,3.9,8.1,Pass
100471,2026-05-08,Agent 020,Team A,Supervisor 3,Verification,85.8,2,No,4.6,4.1,Pass
100472,2026-01-18,Agent 015,Team E,Supervisor 3,General Inquiry,99.0,1,No,5.0,9.1,Pass
100473,2026-01-25,Agent 093,Team D,Supervisor 5,Technical Support,82.9,0,No,4.4,8.4,Fail
100474,2026-08-22,Agent 005,Team C,Supervisor 2,Retention,98.0,2,No,5.0,12.5,Pass
100475,2026-08-11,Agent 039,Team E,Supervisor 5,General Inquiry,98.4,3,No,3.8,10.9,Pass
100476,2026-02-23,Agent 040,Team E,Supervisor 2,Retention,100.0,0,No,4.0,7.6,Pass
100477,2026-02-27,Agent 007,Team A,Supervisor 4,Verification,83.5,4,No,4.4,8.4,Fail
100478,2026-03-08,Agent 072,Team C,Supervisor 1,Technical Support,90.0,2,No,4.0,12.9,Pass
100479,2026-04-14,Agent 096,Team C,Supervisor 3,Verification,85.4,1,No,3.6,6.3,Pass
100480,2026-06-23,Agent 100,Team E,Supervisor 3,General Inquiry,91.5,0,No,3.8,9.9,Pass
100481,2026-01-24,Agent 033,Team A,Supervisor 3,Billing,80.8,1,No,3.9,9.4,Fail
100482,2026-04-24,Agent 037,Team C,Supervisor 4,Verification,85.8,1,No,4.1,6.0,Pass
100483,2026-02-01,Agent 032,Team D,Supervisor 4,Technical Support,94.3,0,No,4.7,9.2,Pass
100484,2026-06-24,Agent 043,Team E,Supervisor 2,Technical Support,92.0,4,No,4.0,9.5,Pass
100485,2026-03-27,Agent 063,Team E,Supervisor 3,General Inquiry,100.0,0,No,4.3,9.3,Pass
100486,2026-05-31,Agent 036,Team C,Supervisor 2,Verification,90.9,0,No,4.1,10.2,Pass
100487,2026-07-13,Agent 098,Team D,Supervisor 4,Verification,95.4,1,No,4.2,7.8,Pass
100488,2026-05-07,Agent 049,Team E,Supervisor 4,General Inquiry,90.5,1,No,3.4,10.9,Pass
100489,2026-06-04,Agent 025,Team D,Supervisor 1,Billing,77.1,1,No,3.3,10.2,Fail
100490,2026-08-22,Agent 096,Team E,Supervisor 3,General Inquiry,97.2,0,Yes,4.3,13.9,Pass
100491,2026-05-10,Agent 066,Team E,Supervisor 1,Billing,96.3,2,No,4.1,6.9,Pass
100492,2026-08-06,Agent 009,Team E,Supervisor 4,General Inquiry,95.6,0,No,4.2,9.8,Pass
100493,2026-01-17,Agent 093,Team A,Supervisor 2,Retention,93.9,1,No,4.1,7.9,Pass
100494,2026-04-14,Agent 018,Team B,Supervisor 5,Billing,91.7,0,No,3.7,9.6,Pass
100495,2026-06-10,Agent 022,Team C,Supervisor 4,Technical Support,90.6,3,No,4.2,6.1,Pass
100496,2026-05-17,Agent 099,Team D,Supervisor 1,Billing,82.5,1,No,4.8,8.9,Fail
100497,2026-02-12,Agent 015,Team B,Supervisor 3,General Inquiry,99.0,1,No,3.5,11.9,Pass
100498,2026-06-25,Agent 007,Team B,Supervisor 1,General Inquiry,100.0,2,No,4.3,13.0,Pass
100499,2026-02-08,Agent 013,Team C,Supervisor 1,General Inquiry,100.0,0,No,4.8,7.9,Pass
100500,2026-08-09,Agent 036,Team E,Supervisor 4,General Inquiry,100.0,3,No,3.6,6.3,Pass
100501,2026-06-19,Agent 016,Team C,Supervisor 5,General Inquiry,92.0,2,No,4.1,10.5,Pass
100502,2026-01-26,Agent 041,Team A,Supervisor 1,Technical Support,96.5,2,No,4.8,8.6,Pass
100503,2026-04-09,Agent 021,Team A,Supervisor 3,Technical Support,92.4,0,No,4.2,7.8,Pass
100504,2026-02-19,Agent 028,Team B,Supervisor 2,Technical Support,81.9,0,No,4.6,10.3,Fail
100505,2026-06-02,Agent 074,Team E,Supervisor 2,General Inquiry,84.6,0,No,4.0,6.3,Fail
100506,2026-06-01,Agent 083,Team E,Supervisor 2,Retention,96.8,1,No,3.7,9.4,Pass
100507,2026-01-13,Agent 017,Team C,Supervisor 1,Verification,96.7,2,No,4.0,11.9,Pass
100508,2026-03-01,Agent 065,Team D,Supervisor 4,Technical Support,90.4,1,No,3.8,15.6,Pass
100509,2026-05-15,Agent 013,Team D,Supervisor 1,Billing,97.7,2,No,4.2,7.3,Pass
100510,2026-02-26,Agent 036,Team A,Supervisor 2,Billing,95.2,2,No,4.3,10.1,Pass
100511,2026-02-05,Agent 058,Team B,Supervisor 2,Billing,73.9,1,No,3.5,6.3,Fail
100512,2026-06-22,Agent 020,Team D,Supervisor 4,Billing,96.3,0,No,5.0,8.0,Pass
100513,2026-01-20,Agent 052,Team E,Supervisor 1,Verification,89.1,3,No,3.7,10.6,Pass
100514,2026-03-06,Agent 006,Team D,Supervisor 1,Technical Support,81.9,2,No,3.8,9.3,Fail
100515,2026-01-08,Agent 023,Team B,Supervisor 1,General Inquiry,82.3,0,No,4.7,4.9,Fail
100516,2026-08-26,Agent 042,Team E,Supervisor 5,Billing,100.0,2,No,4.7,5.0,Pass
100517,2026-05-24,Agent 024,Team D,Supervisor 3,Verification,100.0,1,No,3.3,12.0,Pass
100518,2026-05-22,Agent 005,Team E,Supervisor 4,Retention,91.5,0,No,4.9,12.3,Pass
100519,2026-07-23,Agent 032,Team B,Supervisor 4,Verification,91.0,1,No,3.9,11.7,Pass
100520,2026-04-25,Agent 046,Team A,Supervisor 3,Retention,96.1,2,No,4.0,9.0,Pass
100521,2026-08-03,Agent 017,Team A,Supervisor 1,Technical Support,89.7,1,No,4.6,12.0,Pass
